Symbol,DaysBetterThanSP,daysProfit,Year,Month,Day,dayOfWeek,NameLength,LastSale,MarketCap,Sector,Industry,CEOAge,CEOGender,City,stateCountry,netIncome,employees,IPOafterXYears,MarketMonthTrend,Market3MonthTrend,Market6MonthTrend,MarketYearTrend,USACompany,FiscalMonth,Profitable,Safe,HomeRun
DZSI,106,5,2003,11,14,4,27,11.15,183205237.5,Public Utilities,Telecommunications Equipment,60,male, Oakland, CA,1070000.0,629,4,0.38773416200000005,1.1427629209999999,1.459715986,1.540215179,Yes,Dec,0,0,0
EACQ,59,33,2015,11,3,1,26,10.25,66396097.0,Finance,Finance: Consumer Services,41,male, New York, NY,-1190000.0,3,0,1.797047307,1.5758720290000001,0.8288795179999999,0.9322171490000001,Yes,Dec,0,0,0
EACQU,60,141,2015,7,30,3,26,10.45,0.0,Finance,Finance: Consumer Services,41,male, New York, NY,-1190000.0,3,0,0.7188482909999999,0.362999091,0.645580386,1.002877225,Yes,Dec,1,0,0
EARN,127,23,2013,5,1,2,35,10.84,140307214.8,Consumer Services,Real Estate Investment Trusts,53,female, Old Greenwich, CT,10790000.0,800,1,0.7301105920000001,1.330031569,1.421872359,1.867642094,Yes,Dec,0,0,0
EARS,116,37,2014,8,6,2,24,1.29,7891430.52,Health Care,Major Pharmaceuticals,48,male, Zug, Switzerland,-24800000.0,24,11,-2.089845135,-0.576616153,0.427353022,1.016380571,No,Dec,0,0,0
EAST,4,262,2010,9,28,1,25,6.8234,34422483.62,Consumer Non-Durables,Beverages (Production/Distribution),67,male, Portland, OR,-5280000.0,25,2,1.266920124,1.70575714,0.661146189,0.899353837,Yes,Dec,1,0,1
EBAY,125,250,1998,9,24,3,9,40.19,39940759746.0,Miscellaneous,Business Services,49,male, San Jose, CA,-1010000000.0,14100,3,0.675353449,-0.754556061,-1.212602339,0.04018271,Yes,Dec,1,0,1
EBAYL,117,258,2016,3,10,3,9,25.92,0.0,Miscellaneous,Business Services,50,male, San Jose, CA,-1010000000.0,14100,21,1.080132544,0.511430527,-0.030343013999999998,-0.585173021,Yes,Dec,1,0,0
EBIO,126,259,2014,2,6,3,28,1.58,68106636.28,Health Care,Major Pharmaceuticals,48,male, Cambridge, MA,-29030000.0,17,6,-1.0691968790000002,-1.14618263,0.339400747,0.9994270890000001,Yes,Dec,1,0,0
EBMT,108,130,2010,4,5,0,27,20.5,111939266.0,Finance,Major Banks,60,male, Helena, MT,4099999.9999999995,207,13,1.9031067330000002,1.7917775409999999,2.303709622,1.64153728,Yes,Dec,1,0,0
EBS,110,120,2006,11,15,2,27,53.73,2659345503.0,Health Care,Major Pharmaceuticals,57,male, Gaithersburg, MD,82590000.0,1256,8,2.150009135,1.742160326,2.04605507,2.819428173,Yes,Dec,0,0,0
EBSB,126,261,2008,1,23,2,22,19.85,1073090841.0,Finance,Major Banks,69,male, Peabody, MA,42950000.0,538,-6,-1.290935874,-2.174193345,-2.631397169,-2.749244444,Yes,Dec,1,0,0
EBTC,78,7,2005,2,14,0,22,35.78,416301874.3,Finance,Major Banks,59,male, Lowell, MA,19390000.0,482,9,1.468042679,1.274144927,1.300888692,1.8847252159999999,Yes,Dec,0,0,0
EC,128,92,2008,9,18,3,14,20.95,43069737677.0,Energy,Oil & Gas Production,55,male, Bogota, Colombia,6620410000000.0,800,60,-1.341689715,-1.931307584,-1.8451046130000002,-1.8515916940000001,No,Dec,0,0,0
ECA,121,262,2001,8,21,1,18,12.11,11783418561.0,Energy,Oil & Gas Production,56,male, Calgary, Canada,1070000000.0000001,2107,-1,-2.0252650009999997,-1.85909883,-1.3350221709999999,-1.4285641180000002,No,Dec,1,0,0
ECHO,123,89,2009,10,2,4,27,30.1,843541332.9,Transportation,Oil Refining/Marketing,56,male, Chicago, IL,12620000.0,2453,4,-0.864258132,0.520970999,1.154192777,1.42616547,Yes,Dec,0,0,0
ECPG,88,6,1999,7,9,4,24,45.15,1165060533.0,Finance,Finance Companies,51,male, San Diego, CA,83430000.0,8200,0,1.604742483,2.289900663,2.191539821,1.716549085,Yes,Dec,0,0,0
ECR,107,2,2014,6,20,4,29,1.28,386267022.1,Energy,Oil & Gas Production,44,male, State College, PA,8530000.0,171,0,1.561045154,2.104615298,2.321405096,1.907376437,Yes,Dec,0,0,0
ECT,133,223,2010,7,1,3,21,1.6,28168000.0,Energy,Oil & Gas Production,64,male, Austin, TX,5730000.0,800,0,-1.992092977,-1.898107615,-2.188848625,-0.816132141,Yes,Dec,1,1,0
ECYT,124,222,2011,2,4,4,14,9.23,636586915.9,Health Care,Major Pharmaceuticals,50,male, West Lafayette, IN,-55060000.0,44,16,1.889263062,1.67205,1.698544791,2.212904273,Yes,Dec,1,0,0
EDGE,107,84,2015,10,1,3,23,1.16,35808277.8,Health Care,Major Pharmaceuticals,52,male, Berkeley Heights, NJ,-50860000.0,38,6,-0.658896842,-1.275931083,-2.00925716,-1.9467536109999999,Yes,Dec,0,0,0
EDGW,122,165,1996,9,27,4,26,5.55,79576327.35,Technology,"Computer Software: Programming, Data Processing",56,male, Wakefield, MA,-29140000.0,441,4,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
EDIT,128,194,2016,2,3,2,21,34.46,1615652172.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),49,female, Cambridge, MA,-120320000.0,112,3,-0.103527316,-1.300379828,-1.313660722,-2.011240971,Yes,Dec,1,0,0
EDR,125,155,2005,1,26,2,27,32.68,2476617493.0,Consumer Services,Real Estate Investment Trusts,56,male, Memphis, TN,44100000.0,1265,1,-1.001533912,-0.361962109,0.700142332,1.1544099890000001,Yes,Dec,1,0,0
EEFT,92,1,1997,3,7,4,23,75.58,3886286717.0,Finance,Investment Bankers/Brokers/Service,60,male, Leawood, KS,156850000.0,6600,3,0.498782081,1.285749448,1.429987643,1.429987643,Yes,Dec,0,0,0
EEX,134,256,2017,4,28,4,32,19.58,1425095859.0,Miscellaneous,Business Services,56,male, San Juan Capistrano, CA,81800000.0,427,4,1.516558435,1.160790809,1.263619462,1.7397244809999999,Yes,Dec,1,1,0
EFC,104,183,2010,10,8,4,23,14.79,450137761.6,Finance,Real Estate,53,female, Old Greenwich, CT,33980000.0,160,3,1.665812064,1.947557201,1.0934204220000001,1.262398565,Yes,Dec,1,0,0
EFSC,15,228,1998,9,8,1,41,47.85,1105203604.0,Finance,Major Banks,50,male, Clayton, MO,48190000.0,635,10,-0.52255036,-1.485129935,-2.006677355,-0.154425915,Yes,Dec,1,0,0
EGAN,109,130,1999,9,23,3,17,8.6,234643638.4,Technology,Computer Software: Prepackaged Software,50,male, Sunnyvale, CA,-6020000.0,479,2,-2.555982316,-2.009894166,-1.8015708959999999,0.214423472,Yes,Jun,1,0,1
EGBN,17,187,1998,7,31,4,19,58.95,2022437736.0,Finance,Major Banks,61,male, Bethesda, MD,100230000.0,466,1,-1.9513822809999999,-0.159379462,0.5100881070000001,1.17864933,Yes,Dec,1,0,0
EGC,102,9,2017,1,10,1,27,5.77,192030291.0,Energy,Oil & Gas Production,58,male, Houston, TX,-341010000.0,168,11,0.769114758,1.2673155090000001,1.960699531,1.610703295,Yes,Dec,0,0,0
EGHT,93,188,1997,7,2,2,7,18.85,1737263936.0,Public Utilities,Telecommunications Equipment,52,male, San Jose, CA,-4750000.0,1019,10,1.326899695,1.559283622,2.266109744,2.38348353,Yes,Mar,1,0,0
EGL,138,87,2012,7,9,0,23,25.9,954697698.5,Consumer Services,Military/Government/Technical,57,female, Chantilly, VA,-35190000.0,8700,2000,0.512949597,0.166452393,0.016201251,0.816606718,Yes,Dec,0,1,0
EGLE,129,172,2005,6,23,3,24,5.07,370567481.3,Transportation,Marine Transportation,51,male, Stamford, CT,-43800000.0,941,0,-0.16407697300000001,1.0153238390000001,0.676696174,1.015091282,Yes,Dec,1,0,0
EGLT,116,104,2014,2,6,3,18,0.6435,34029052.84,Health Care,Major Pharmaceuticals,52,male, Wayne, PA,-69360000.0,131,1,-1.0691968790000002,-1.14618263,0.339400747,0.9994270890000001,Yes,Dec,0,0,0
EGO,121,196,2003,1,23,3,25,0.9725,772175386.3,Basic Industries,Precious Metals,57,male, Vancouver, Canada,-9270000.0,800,11,-0.8603166659999999,-0.9804916290000001,-0.11721444,-0.8622572629999999,No,Dec,1,0,0
EGOV,113,213,1999,7,15,3,8,14.35,963175702.3,Miscellaneous,Business Services,58,male, Olathe, KS,51140000.0,950,7,1.386561825,2.131767258,2.134780578,1.705876989,Yes,Dec,1,0,1
EGRX,117,109,2014,2,12,2,27,53.56,796009523.4,Health Care,Major Pharmaceuticals,57,male, Woodcliff Lake, NJ,51940000.0,108,7,0.43339849799999997,0.404556782,0.98944309,1.4372097369999999,Yes,Dec,0,0,0
EHIC,123,135,2014,11,18,1,24,12.97,900528409.7,Consumer Services,Rental/Leasing Companies,51,male, Shanghai, China,4980000.0,6134,8,1.19298259,1.591090365,2.1547149759999997,2.030346516,No,Dec,1,0,0
EHTH,122,161,2006,10,13,4,13,15.66,296568594.5,Finance,Specialty Insurers,60,male, Mountain View, CA,-25410000.0,1079,9,1.915535318,1.9963443109999999,2.3966658830000003,2.5561042169999997,Yes,Dec,1,0,0
EIG,121,150,2007,1,31,2,22,41.95,1372008981.0,Finance,Property-Casualty Insurers,59,male, Reno, NV,101200000.0,672,2,1.790299713,1.592051675,1.393502817,1.9487837590000001,Yes,Dec,1,0,0
EIGI,130,260,2013,10,25,4,44,7.425,1051515365.0,Technology,Computer Software: Prepackaged Software,55,male, Burlington, MA,-107310000.0,3664,2,1.7157062180000002,2.298229616,2.4309511230000003,1.7801915369999999,Yes,Dec,1,1,0
EIGR,122,246,2014,1,30,3,30,11.0,115792589.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),52,male, Palo Alto, CA,-42450000.0,16,6,-1.444639866,-0.43097192700000003,0.685971397,1.237677865,Yes,Dec,1,0,0
EKSO,107,105,2014,1,16,3,27,1.6501,99362677.37,Capital Goods,Industrial Machinery/Components,49,male, Richmond, CA,-29120000.0,92,2,0.906177021,1.533026124,1.6499503759999998,1.855167455,Yes,Dec,0,0,1
ELEC,49,185,2015,9,24,3,40,10.4,180673719.2,Finance,Business Services,50,male, New York, NY,-9382.0,2,1,-0.682193002,-1.45156972,-2.208833948,-1.906310075,Yes,Nov,1,0,0
ELECU,42,39,2015,6,11,3,40,10.7,185885461.1,Finance,Business Services,50,male, New York, NY,-9382.0,2,1,-0.166408249,0.578732103,0.873972078,1.2486658259999999,Yes,Nov,0,0,0
ELGX,90,168,1996,6,20,3,15,4.07,340761551.8,Health Care,Medical/Dental Instruments,57,male, Irvine, CA,-66400000.00000001,675,4,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
ELLI,130,116,2011,4,15,4,15,87.2,2991480061.0,Technology,Computer Software: Prepackaged Software,50,male, Pleasanton, CA,52850000.0,1480,14,0.347889601,0.480615171,1.0174587529999999,1.424666524,Yes,Dec,0,1,0
ELON,95,118,1998,7,28,1,19,4.28,19438523.08,Technology,Computer Communications Equipment,60,male, Santa Clara, CA,-4620000.0,74,10,-1.6847116580000001,0.235714586,0.750710819,1.3252462059999999,Yes,Dec,0,0,0
ELTK,59,8,1997,1,22,2,10,3.81,7728783.12,Technology,Electrical Products,65,male, Petach Tikva, Israel,-3620000.0,354,27,2.13313079,2.49390639,2.49390639,2.49390639,No,Dec,0,0,0
EMCF,28,10,1998,12,28,0,23,33.5,76083156.5,Finance,Major Banks,48,male, Emlenton, PA,4280000.0,137,9,1.6375141869999998,1.501211094,1.773371328,2.130678458,Yes,Dec,0,0,0
EMES,145,262,2013,5,9,3,25,7.04,218283457.9,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),66,male, Fort Worth, TX,-3710000.0,800,1,1.630290246,2.193934334,1.848890685,2.23940174,Yes,Dec,1,1,1
ENBL,126,168,2014,4,11,4,29,13.7,5926383182.0,Public Utilities,Natural Gas Distribution,58,male, Oklahoma City, OK,436000000.0,1769,1,-2.58056629,-0.6736933959999999,0.045500757,0.911201158,Yes,Dec,1,0,0
ENFC,123,262,2014,10,1,2,23,28.9,199075193.5,Finance,Banks,59,male, Franklin, NC,2580000.0,272,3,-3.002387143,-1.2257156,0.146437725,0.8870847740000001,Yes,Dec,1,0,0
ENLC,130,262,2004,1,13,1,21,14.9,2695162198.0,Public Utilities,Natural Gas Distribution,48,male, Dallas, TX,212800000.0,1494,-9,0.934692368,1.819571346,2.074768514,1.797179861,Yes,Dec,1,1,0
ENLK,144,262,2002,12,12,3,29,14.51,5078832729.0,Public Utilities,Natural Gas Distribution,48,male, Dallas, TX,17900000.0,1494,0,-0.699021138,0.537792611,-0.013211889,-0.92702576,Yes,Dec,1,1,0
ENS,126,197,2004,7,30,4,7,70.9,2971424601.0,Consumer Non-Durables,Telecommunications Equipment,52,male, Reading, PA,160210000.0,9400,4,-0.474212645,-0.747749003,-1.162144688,0.27679380600000003,Yes,Mar,1,0,0
ENSG,126,80,2007,11,9,4,22,27.97,1458103399.0,Health Care,Hospital/Nursing Management,48,male, Mission Viejo, CA,40480000.0,21301,8,-2.44696782,-1.126213137,-1.5011694819999999,-0.28729856800000003,Yes,Dec,0,0,0
ENT,33,251,2011,7,14,3,31,1.21,109869303.2,Consumer Services,Telecommunications Equipment,41,male, Los Angeles, CA,-357110000.0,1500,0,0.12816874,-0.38925561200000003,-0.24405184,0.773369828,Yes,Dec,1,0,0
ENTA,124,262,2013,3,21,3,28,85.95,1646859329.0,Health Care,Major Pharmaceuticals,61,male, Watertown, MA,17710000.0,89,18,0.527746582,1.189539148,1.6705948880000001,2.038223169,Yes,Sep,1,0,0
ENTG,106,75,2000,7,11,1,14,36.9,5234163525.0,Consumer Non-Durables,Plastic Products,51,male, Billerica, MA,85070000.0,3900,-5,1.270624274,1.214347595,1.027770904,1.338709307,Yes,Dec,0,0,0
ENV,126,262,2010,7,29,3,14,54.7,2482374341.0,Miscellaneous,Business Services,60,male, Chicago, IL,-3280000.0,3516,11,0.968447154,0.105757349,-0.37800898,0.09785057900000001,Yes,Dec,1,0,0
ENVA,125,11,2014,10,30,3,25,22.85,773709865.8,Finance,Finance: Consumer Services,47,male, Chicago, IL,29240000.0,1109,11,1.489249179,0.8282379870000001,1.105674262,1.457702303,Yes,Dec,0,0,0
EPAM,131,262,2012,2,8,2,18,114.51,6073591162.0,Technology,EDP Services,56,male, Newtown, PA,72760000.0,25962,19,1.8396950330000001,1.859752759,2.136146735,1.251811703,Yes,Dec,1,1,0
EPAY,114,260,1999,2,12,4,29,40.11,1631692890.0,Technology,Computer Software: Prepackaged Software,56,male, Portsmouth, NH,-33140000.0,1600,10,-0.8561467009999999,0.42852538799999995,1.057830161,1.55392218,Yes,Jun,1,0,1
EPC,122,102,2000,3,27,0,24,47.83,2582705782.0,Consumer Non-Durables,Package Goods/Cosmetics,57,male, St Louis, MO,5700000.0,6000,1,1.673653719,2.30041272,2.2342290119999997,2.925108271,Yes,Sep,0,0,0
EPIX,54,206,2015,3,13,4,16,0.1813,20944118.48,Health Care,Major Pharmaceuticals,67,male, Vancouver, Canada,-6210000.0,15,6,-1.667532285,-0.127093136,0.441875487,1.023572601,No,Sep,1,0,0
EPR,101,61,1997,11,18,1,14,54.77,4070341597.0,Consumer Services,Real Estate Investment Trusts,53,male, Kansas City, MO,262970000.00000003,63,0,0.314916934,0.025881563,0.545990682,1.145892616,Yes,Dec,0,0,0
EQBK,123,110,2015,11,11,2,23,40.69,594457055.7,Finance,Major Banks,51,male, Wichita, KS,20650000.0,526,13,0.371041816,1.060618949,0.33419032600000004,0.271567913,Yes,Dec,0,0,0
EQFN,51,39,2005,11,10,3,25,10.65,35782349.25,Finance,Savings Institutions,65,male, Grand Island, NE,1240000.0,72,123,1.8819800119999999,1.044033889,1.074261194,1.476388738,Yes,Jun,0,0,0
EQGP,113,61,2015,5,12,1,19,24.36,6483779400.0,Public Utilities,Natural Gas Distribution,45,male, Pittsburgh, PA,261990000.0,800,0,-0.217873294,0.424439009,0.942214386,1.299015026,Yes,Dec,0,0,0
EQIX,90,25,2000,8,11,4,13,405.52,32128567757.0,Consumer Services,Real Estate Investment Trusts,61,male, Redwood City, CA,232980000.0,7273,2,0.073313016,0.54807228,0.631392573,1.016338594,Yes,Dec,0,0,0
EQM,146,262,2012,6,27,2,26,61.7,4971894469.0,Public Utilities,Natural Gas Distribution,45,male, Pittsburgh, PA,418310000.0,800,0,0.546332708,-0.555253777,-0.35056166,0.572615552,Yes,Dec,1,1,0
ERA,131,262,2013,1,22,1,15,9.62,205090223.0,Transportation,Transportation Services,40,male, Houston, TX,-28160000.0,747,14,1.452763443,2.1458386380000003,2.2275061380000003,2.2417956,Yes,Dec,1,1,0
ERI,125,226,2014,9,22,0,22,41.5,3205506273.0,Consumer Services,Hotels/Resorts,65,male, Reno, NV ,73940000.0,12500,41,-0.6905585590000001,0.808812485,1.1916401890000001,1.49384846,Yes,Dec,1,0,0
ERII,117,30,2008,7,2,2,21,8.14,439442092.1,Technology,Industrial Machinery/Components,46,male, San Leandro, CA,12350000.0,133,16,-1.964634206,-2.822664973,-2.529907986,-2.136398554,Yes,Dec,0,0,0
ERJ,129,261,2000,7,21,4,41,26.5,4859618045.0,Capital Goods,Aerospace,61,male, Sao Jose dos Campos, Brazil,795790000.0,18434,31,0.371631341,0.916212215,0.9089230290000001,1.236025557,No,Dec,1,0,0
EROS,83,237,2013,7,18,3,22,11.0,673629825.0,Consumer Services,Movies/Entertainment,46,female, London, the United Kingdom,3810000.0,448,36,1.619855169,1.88216455,1.928415697,2.044120219,No,Mar,1,0,0
ERYP,1,10,2016,7,5,1,19,20.69,104546176.9,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),51,male, Lyon, France,-33530000.0,800,12,0.17893629,0.493829519,0.91576943,0.8453516940000001,No,Dec,0,0,0
ESEA,74,0,2006,5,5,4,13,2.14,23912051.84,Transportation,Marine Transportation,55,male, Athens, Greece,-6090000.0,800,1,2.109077706,2.160782265,2.106766684,2.025604795,No,Dec,0,0,0
ESES,63,3,1996,6,28,4,31,1.0,74596116.0,Energy,Oilfield Services/Equipment,54,male, Houston, TX,-26950000.0,230,-7,0.0,0.0,0.0,0.0,Yes,Dec,0,0,0
ESGR,103,241,1997,4,2,2,20,215.6,4189972987.0,Finance,Property-Casualty Insurers,56,male, Hamilton, Bermuda,300470000.0,1341,-4,-2.378749833,-1.668308125,-0.9020067429999999,-0.9020067429999999,No,Dec,1,0,0
ESNT,114,199,2013,10,31,3,17,36.35,3566001811.0,Finance,Property-Casualty Insurers,54,male, Hamilton, Bermuda,379750000.0,397,5,1.024709045,1.7740843430000002,2.140958985,1.688295436,No,Dec,1,0,0
ESPR,124,185,2013,6,26,2,27,74.49,1973930548.0,Health Care,Major Pharmaceuticals,57,male, Ann Arbor, MI,-166990000.0,57,5,-0.972951859,-0.134815168,0.726449545,1.335609987,Yes,Dec,1,0,0
ESQ,103,179,2017,6,27,1,32,24.25,180558782.8,Finance,Commercial Banks,50,male, Baltimore, MD,3620000.0,61,7,-1.331304206,0.7666144020000001,1.1431674440000001,1.4736256330000002,Yes,Dec,1,0,0
ESRT,126,262,2013,10,2,2,31,16.61,5019646726.0,Consumer Services,Real Estate Investment Trusts,54,male, New York, NY,63550000.0,831,2,0.35581065700000003,0.693012035,1.124760296,1.353120394,Yes,Dec,1,0,0
ESSA,112,126,2007,4,4,2,18,14.64,170661012.7,Finance,Banks,62,male, Stroudsburg, PA,7340000.0,285,1,1.3682112869999998,0.654160759,1.100339744,1.3649384119999999,Yes,Sep,0,0,0
ESTE,16,260,1996,3,18,0,23,10.37,660433111.5,Energy,Oil & Gas Production,66,male, the Woodlands, TX,-12510000.0,58,27,0.0,0.0,0.0,0.0,Yes,Dec,1,0,1
ESXB,68,195,2006,9,5,1,36,8.8,194255802.4,Finance,Major Banks,58,male, Richmond, VA,7200000.0,264,1,1.392590737,1.955171315,1.324990656,1.45341794,Yes,Dec,1,0,0
ETFC,112,214,1996,8,16,4,29,57.59,15269767182.0,Finance,Savings Institutions,49,male, New York, NY,614000000.0,3607,14,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
ETM,121,253,1999,1,29,4,35,9.9,1400416004.0,Consumer Services,Broadcasting,54,male, Bala Cynwyd, PA,233010000.0,7614,31,1.8836962590000002,1.759511511,1.8204775830000002,2.4174687919999998,Yes,Dec,1,0,0
ETSY,113,1,2015,4,16,3,10,29.39,3524279925.0,Miscellaneous,Business Services,48,male, Brooklyn, NY,81720000.0,744,10,1.286732003,1.041818266,1.162632333,1.533910198,Yes,Dec,0,0,0
EURN,1,137,2009,9,9,2,10,8.8,1391865499.0,Transportation,Marine Transportation,58,male, Antwerp, Belgium,1230000.0,150,6,1.4426894890000002,1.453899836,1.669694663,1.122097122,No,Dec,1,0,0
EVA,121,65,2015,4,29,2,19,27.85,733858807.1,Basic Industries,Forest Products,46,male, Bethesda, MD,20560000.0,652,2,0.854753935,0.883439249,1.292742352,1.479009405,Yes,Dec,0,0,0
EVBG,132,261,2016,9,16,4,16,37.48,1069207627.0,Technology,Computer Software: Prepackaged Software,59,male, Burlington, MA,-19630000.0,581,14,-1.4681836869999998,-0.20317986600000001,0.563762643,1.002594143,Yes,Dec,1,1,0
EVC,116,21,2000,8,2,2,38,5.05,455061236.8,Consumer Services,Broadcasting,68,male, Santa Monica, CA,176290000.0,1259,4,-1.276270938,-0.315477428,-0.028009987000000004,0.54650103,Yes,Dec,0,0,0
EVEP,131,253,2006,9,27,2,24,0.152,7504068.0879999995,Energy,Oil & Gas Production,56,male, Houston, TX,-131520000.00000001,1179,0,2.070643338,1.992188575,1.993946274,1.9421264219999999,Yes,Dec,1,1,0
EVGN,2,177,2008,10,29,2,12,3.08,79323234.76,Basic Industries,Agricultural Chemicals,47,male, Rehovot, Israel,-74950000.0,165,6,-0.598982797,-1.6148999919999998,-2.2500883519999997,-2.9494809639999997,No,Dec,1,0,0
EVH,122,74,2015,6,5,4,19,15.8,1223521553.0,Consumer Services,Other Consumer Services,50,male, Arlington, VA,-60670000.0,2600,4,-1.355301476,-0.10700580400000001,0.456023719,1.025167706,Yes,Dec,0,0,0
EVHC,131,262,2013,8,14,2,31,38.13,4610908037.0,Health Care,Medical/Nursing Services,52,male, Nashville, TN,-18600000.0,65200,-3,-0.74990433,0.911617791,1.33027475,1.6523297430000001,Yes,Dec,1,1,0
EVOL,96,15,1998,5,12,1,22,3.95,49489123.4,Technology,EDP Services,55,male, Englewood, CO,2520000.0,314,13,0.361055597,0.9481481190000001,1.383979967,1.905444145,Yes,Dec,0,0,0
EVR,126,251,2006,8,11,4,13,93.95,3874837441.0,Finance,Investment Managers,66,male, New York, NY,125450000.0,1600,11,0.292646725,0.25560306899999996,-0.56546208,0.220821458,Yes,Dec,1,0,0
EVRI,116,158,2005,9,23,4,19,6.31,434288412.8,Finance,Finance: Consumer Services,63,male, Las Vegas, NV,-51900000.0,1100,1,-0.6981463790000001,-0.451265477,0.520708892,0.819288811,Yes,Dec,1,0,0
EVTC,128,230,2013,4,12,4,13,17.7,1281995796.0,Technology,EDP Services,46,male, San Juan, Puerto Rico,55040000.0,2100,9,2.081683457,1.9021431169999998,1.846154275,2.229615225,No,Dec,1,0,0
EW,130,217,2000,3,27,0,32,138.12,29077119636.0,Health Care,Industrial Specialties,64,male, Irvine, CA,583600000.0,12200,42,1.673653719,2.30041272,2.2342290119999997,2.925108271,Yes,Dec,1,1,0
EWBC,70,261,1998,10,5,0,23,61.81,8934266000.0,Finance,Major Banks,58,male, Pasadena, CA,505620000.0,3000,0,-1.3344539229999999,-1.385944544,-2.122797991,-0.7181409870000001,Yes,Dec,1,0,0
EXAS,112,6,2001,1,31,2,26,44.88,5427855777.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,51,male, Madison, WI,-114400000.0,1268,6,1.275869427,0.551305475,-0.454760245,-0.8441839329999999,Yes,Dec,0,0,0
EXEL,119,184,2000,4,11,1,14,20.4,6051846946.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,56,male, South San Francisco, CA,153860000.0,372,6,0.411288573,1.336755189,1.5535049019999998,2.148802135,Yes,Dec,1,0,1
EXPE,119,64,2005,7,20,2,19,109.16,16574134162.0,Consumer Services,Transportation Services,44,male, Bellevue, WA,377960000.0,22615,0,1.8416652059999998,1.931997096,2.206901249,1.6757402080000001,Yes,Dec,0,0,0
EXPR,135,140,2010,5,13,3,13,7.81,590409047.7,Consumer Services,Clothing/Shoe/Accessory Stores,49,male, Columbus, OH,19370000.0,16000,30,-0.999363518,-0.0033584970000000002,0.604648877,1.055674974,Yes,Jan,1,1,0
